Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712795128.32,0,0,39.0,2.5,3.5,4.5,33.953144531250004,32.93061049382284,1005.1047155231831,68.03684233981988,200441.0
1712795130.29,0,0,39.0,2.5,3.5,4.5,33.906757812500004,33.03984403484385,1005.1066420298278,68.02069770391714,201053.0
1712795132.32,0,0,48.0,2.0,4.0,6.0,33.856953125,33.043505645179614,1005.0950956717377,68.11745968879535,202474.5
1712795134.29,0,0,49.0,2.0,4.0,6.0,33.80802734375,32.94771692125599,1005.0902086630122,68.15841448438533,202911.5
1712795136.32,0,0,41.0,3.5,5.0,7.0,33.75255859375,32.95083168346348,1005.0936755524622,68.12936071656716,203790.5
1712795138.3,0,0,44.0,3.5,5.0,7.0,33.698750000000004,32.96548017246971,1005.0989930860642,68.08479808090902,204613.5
1712795140.35,0,0,44.0,4.0,5.0,7.0,33.6473828125,32.90079405374533,1005.0961396362801,68.10871084918988,205635.0
1712795142.3,0,0,50.5,4.0,5.0,7.0,33.596210937500004,32.802094599952085,1005.0875069856252,68.18105557482761,205956.5
1712795144.32,0,0,45.0,2.0,4.0,6.0,33.55451171875,32.74411558171883,1005.0805558357858,68.23930907733396,205828.0
1712795146.29,0,0,46.0,2.0,4.0,6.0,33.507441406249995,32.77928466590211,1005.0804027716428,68.24059183241225,206667.0
1712795148.34,0,0,52.0,2.5,4.5,6.5,33.455097656250004,32.88776524108276,1005.0898138691634,68.16172300707474,206085.5
1712795150.24,0,0,52.0,2.5,4.5,6.5,33.455097656250004,32.88776524108276,1005.0898138691634,68.16172300707474,206085.5
1712795152.32,0,0,44.5,3.0,5.0,7.0,33.41046875,32.94875031814847,1005.0858362022745,68.1950574814397,205828.0
1712795154.3,0,0,46.0,3.0,5.0,7.0,33.371699218749995,32.933613668172555,1005.078463098554,68.25684713285969,205956.5
1712795156.33,0,0,54.0,3.0,5.0,6.0,33.32248046875,32.93450606928302,1005.0773389044491,68.26626839147762,207187.5
1712795158.28,0,0,54.0,3.0,5.0,6.0,33.27072265625,32.90391849650548,1005.0728878444633,68.30357038854446,208037.5
1712795160.32,0,0,53.5,3.0,5.0,6.0,33.22345703125,32.79716347847311,1005.0723535438881,68.30804808377911,208433.0
1712795162.3,0,0,41.0,3.0,5.0,6.0,33.170917968750004,32.749524974576914,1005.0674616807482,68.3490443773848,209094.5
1712795164.32,0,0,46.5,3.0,5.0,6.0,33.114374999999995,32.86887632166541,1005.0707350018425,68.32161232458914,209094.5
1712795166.3,0,0,40.0,3.0,5.0,6.0,33.068671875,32.97514256384953,1005.0831750325832,68.21735909819708,209560.0
1712795168.31,0,0,40.0,3.0,5.0,5.0,33.02560546875,32.99083257112814,1005.0851755218564,68.2005941686964,210430.5
1712795170.3,0,0,46.0,3.0,5.0,5.0,32.98556640625,32.97558344103153,1005.0843373440665,68.20761845101757,211104.5
1712795172.32,0,0,45.5,3.0,5.0,5.5,32.948359374999995,33.034438842185494,1005.081209875558,68.23382793555413,210296.5
1712795174.3,0,0,47.0,3.0,5.0,5.5,32.9114453125,33.13879940712552,1005.0924641310495,68.13951285991932,210834.5
1712795176.32,0,0,47.0,3.0,5.0,6.0,32.873652343749995,33.317082973627876,1005.0918335585329,68.14479730285527,210363.5
1712795178.3,0,0,43.5,3.0,5.0,6.0,32.83,33.46364353778969,1005.0963040797839,68.10733282463613,210632.5
1712795180.32,0,0,48.5,3.0,5.0,6.0,32.786738281249995,33.51634507263873,1005.0927212636843,68.13735798210763,212193.0
1712795182.3,0,0,43.0,3.0,5.0,6.0,32.74298828125,33.45509856088403,1005.0987505951543,68.08683024086857,213569.0
1712795184.32,0,0,38.5,3.0,5.0,6.0,32.69962890625,33.42237800140653,1005.106283819886,68.02369961196104,214265.5
1712795186.3,0,0,38.5,3.0,5.0,6.0,32.65109375,33.355029153242384,1005.107874521547,68.0103691060514,216304.0
1712795188.32,0,0,50.5,3.0,5.0,6.0,32.58830078125,33.27780213465458,1005.1163323406652,67.93949071486064,218095.5
1712795190.29,0,0,45.5,3.0,5.0,6.0,32.52873046875,33.132781913606536,1005.1083754440876,68.00617126495807,218022.5
1712795192.32,0,0,52.0,2.0,4.0,4.0,32.482539062499995,33.08569765569706,1005.1033742951124,68.0480821948864,217878.0
