Time,pm25,pm10,Temperature,Pressure,Humidity,Altitude,Gas
1707953984.0937226,0,7,23.509296875,1004.9881848490243,45.387866860138466,69.01344699540876,145181
1707953985.1045554,0,7,23.5106640625,1004.9904329359446,45.40032321539503,68.99460566230452,146023
1707953986.1151297,0,2,23.5130078125,1004.997724464081,45.39445053621682,68.9334952215708,146753
1707953987.1251943,0,2,23.514765625,1004.9920206990496,45.37006704070543,68.9812985579165,146875
1707953988.1361053,0,2,23.5165234375,1005.0052241319452,45.357979734083685,68.87064073220552,147737
1707953989.1479802,0,2,23.5190625,1005.0111180344969,45.35213126405468,68.8212443798293,148234
1707953990.1596217,0,2,23.520625,1005.0119684534934,45.340022192767194,68.81411710177795,148734
1707953991.1724708,0,2,23.5212109375,1005.0112130753333,45.30936354828428,68.82044785167723,149618
1707953992.1839752,0,2,23.5231640625,1005.0109869390226,45.285014601803,68.8223430785504,149745
1707953993.194846,0,2,23.52453125,1005.0080784528525,45.27903093464543,68.8467188548501,150384
1707953994.2060132,0,2,23.525703125,1005.0100053881531,45.26073767006355,68.83056936688592,151418
1707953995.2193487,0,2,23.5278515625,1005.0152569771418,45.22413395712843,68.78655635414911,151158
1707953996.2304301,0,2,23.528828125,1005.0048306439774,45.21196491137502,68.87393853351286,151288
1707953997.241334,0,2,23.5298046875,1005.0064364102359,45.19979669989045,68.8604807001975,152071
1707953998.2522159,0,2,23.531953125,1005.0048124523342,45.18776651004008,68.87409099671034,152465
1707953999.2639847,0,2,23.5344921875,1004.9952363229318,45.16350276870146,68.95434834113394,153128
1707954000.2754729,0,2,23.5360546875,1004.990929939592,45.14526713114101,68.99044025355853,153796
1707954001.2885609,0,2,23.53703125,1004.9890978814361,45.13924230879542,69.00579481928006,153128
1707954002.3003776,0,2,23.5380078125,1004.9872658136062,45.12707904684916,69.02114948874929,154877
1707954003.3116,0,2,23.54015625,1004.9856416937976,45.108915639671714,69.03476135243348,153930
1707954004.3242762,0,3,23.5430859375,1004.9921777517206,45.09698275068658,68.97998229428788,155423
1707954005.3356702,0,3,23.545625,1004.992914789439,45.09727955243024,68.973805159048,154741
1707954006.3480356,0,3,23.5481640625,1004.9919328799031,45.07916470034401,68.98203457315275,155973
1707954007.3606262,0,5,23.5503125,1004.9920275826549,45.06100601430116,68.98124086618571,156250
1707954008.3739526,0,5,23.553828125,1004.9909323700756,45.04914458134089,68.99041988357438,156250
1707954009.387291,0,5,23.5559765625,1004.9961838520164,45.04939553318523,68.94640709167552,158214
1707954010.3994482,0,5,23.558125,1005.0083111564718,45.03737510731146,68.8447685834224,157507
1707954011.4126406,0,5,23.560078125,1005.0063657203666,45.02533265601574,68.86107314750093,158214
1707954012.4246042,0,5,23.561640625,1005.0020590132034,45.01324539188613,68.89716745025729,157930
1707954013.4384177,1,5,23.5641796875,1004.9993579663355,45.00127291574749,68.91980485626755,158356
1707954014.4515133,1,5,23.56671875,1004.9949378956524,44.989301202025196,68.95684946399776,159070
1707954015.4643767,1,5,23.5688671875,1004.9829995779622,44.977284675211386,69.05690515130915,159214
1707954016.4771945,1,5,23.57140625,1004.9820173315763,44.97758091924922,69.06513745433024,159936
1707954017.4899602,1,5,23.5751171875,1004.9812428273522,44.96574738785291,69.07162865456937,160227
1707954018.5021205,1,5,23.57765625,1004.9871365039512,44.95377788817474,69.02223324151852,160812
1707954019.5142667,1,5,23.5805859375,1004.9936724604933,44.966385365836736,68.96745509902532,160519
1707954020.5274136,1,5,23.583125,1004.9944091231922,44.948283158184886,68.96128111426611,161401
1707954021.5404556,1,5,23.584296875,1004.9997739445561,44.930023348353174,68.91631855003065,161401
1707954022.5533204,1,6,23.5864453125,1005.0050254147271,44.9180105665193,68.87230617029275,161994
1707954023.565991,1,6,23.5899609375,1004.9970534999229,44.91228903595817,68.93911857038204,162893
1707954024.5778654,1,6,23.5923046875,1004.9974689534652,44.89416941192314,68.93563665499677,163194
1707954025.5901148,1,7,23.5950390625,1004.9968075890027,44.88835750935178,68.94117954990585,163346
1707954026.6029162,1,7,23.5969921875,1004.998299796276,44.90084641641861,68.92867336641143,162893
1707954027.6154823,1,7,23.59875,1004.9839993362988,44.888789902906346,69.04852608560462,163043
1707954028.626834,1,8,23.6016796875,1004.9836589493899,44.870740754827175,69.05137889854353,163497
1707954029.6396472,1,8,23.6048046875,1004.9836396394847,44.858845457228256,69.05154073659774,164566
1707954030.6521132,1,8,23.60734375,1004.9843760163027,44.8530118107053,69.04536909792495,164720
1707954031.66295,1,9,23.6098828125,1004.9902696365359,44.84717832870326,68.99597428196981,164720
1707954032.6731544,1,9,23.612421875,1004.9824105106957,44.84747399751625,69.0618421808942,165648
1707954033.6844547,1,9,23.615546875,1004.9789528381161,44.83558007769616,69.09082131558647,165648
1707954034.695914,1,8,23.6176953125,1004.9790468629507,44.83583021923824,69.09003328202519,165960
1707954035.7076938,1,8,23.6200390625,1004.982900210094,44.81771784583994,69.0577379628349,165648
1707954036.7190948,1,8,23.6216015625,1004.9889073504997,44.81177171689694,69.0073916693401,167062
1707954037.7303662,1,6,23.6231640625,1004.9828806405404,44.80582577214472,69.05790197712555,167857
1707954038.7421792,1,6,23.625703125,1004.9870550894669,44.793866259675305,69.0229155817489,167857
1707954039.7540667,1,6,23.627265625,1004.9896239835294,44.794048062009956,69.00138553052884,168177
1707954040.7689712,1,7,23.6290234375,1004.9959522720809,44.78812538280528,68.94834796455875,167857
1707954041.7819824,1,7,23.6290234375,1004.9976714125124,44.79425259316511,68.93393984651706,168177
1707954042.792885,1,7,23.6305859375,1004.9744531636269,44.78830717177728,69.12853370393239,168822
1707954043.8037596,0,6,23.6325390625,1004.9604727434053,44.77628056456576,69.24570639341881,168660
1707954044.8145757,0,6,23.633515625,1004.9483250495084,44.764141171813435,69.3475197097958,168660
1707954045.8256824,0,6,23.6344921875,1004.9413347739164,44.76425474578523,69.40610767172384,169471
1707954046.8373828,0,6,23.6356640625,1004.9415421836034,44.75213887395312,69.40436929333343,170620
1707954047.849313,0,6,23.6346875,1004.9485324767462,44.758151281681755,69.34578119409223,169146
1707954048.8614237,0,6,23.6341015625,1004.9596032467488,44.74583146254615,69.25299386185995,171117
1707954049.8738086,0,6,23.63390625,1004.9713162068998,44.74580875511623,69.15482504890329,171784
1707954050.884939,0,6,23.6344921875,1004.9516496845998,44.745876877544234,69.3196548878469,171449
1707954051.895793,0,6,23.635078125,1004.9405789029344,44.73981947794398,69.41244291243774,171449
1707954052.906578,0,5,23.6356640625,1004.929508104199,44.73376228452967,69.50523190776373,172287
1707954053.91737,0,5,23.6360546875,1004.9215545107724,44.727682596728954,69.57189481233253,171951
1707954054.9291558,0,5,23.63546875,1004.9188720967799,44.71536498408962,69.5943775147605,172456
1707954055.9400916,0,4,23.63546875,1004.9309061677335,44.72148962943926,69.49351410678318,172964
1707954056.9509027,0,4,23.6356640625,1004.9518571131312,44.71538767961317,69.31791636595685,172964
1707954057.961256,0,4,23.63546875,1004.9584126360295,44.7092405592408,69.2629726756803,173645
